137 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.81882, 'val_kl_Loss_FC': 0.88255}
138 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81929, 'val_kl_Loss_FC': 0.86524}
139 not saved {'val_ReconOut_gen': 0.00155, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.83313, 'val_kl_Loss_FC': 0.88283}
140 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.82756, 'val_kl_Loss_FC': 0.87335}
141 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82464, 'val_kl_Loss_FC': 0.86289}
142 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82213, 'val_kl_Loss_FC': 0.91173}
143 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.83384, 'val_kl_Loss_FC': 0.86254}
144 not saved {'val_ReconOut_gen': 0.00156, 'val_ReconOut_ext': 0.00128, 'val_FeatRecLoss': 0.00075, 'val_kl_Loss_Z': 0.83038, 'val_kl_Loss_FC': 0.84536}
145 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82036, 'val_kl_Loss_FC': 0.85024}
146 not saved {'val_ReconOut_gen': 0.00163, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.84813, 'val_kl_Loss_FC': 0.96476}
147 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.84667, 'val_kl_Loss_FC': 0.85259}
148 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00128, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.81469, 'val_kl_Loss_FC': 0.8371}
149 not saved {'val_ReconOut_gen': 0.00159, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81849, 'val_kl_Loss_FC': 0.87376}
150 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.8465, 'val_kl_Loss_FC': 0.88154}
151 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.80255, 'val_kl_Loss_FC': 0.84859}
152 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.80804, 'val_kl_Loss_FC': 0.85718}
153 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83487, 'val_kl_Loss_FC': 0.87589}
154 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00075, 'val_kl_Loss_Z': 0.81217, 'val_kl_Loss_FC': 0.85295}
155 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00128, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.83249, 'val_kl_Loss_FC': 0.8521}
156 not saved {'val_ReconOut_gen': 0.00161, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00075, 'val_kl_Loss_Z': 0.79366, 'val_kl_Loss_FC': 0.88249}
157 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.84297, 'val_kl_Loss_FC': 0.86669}
158 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00128, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.81687, 'val_kl_Loss_FC': 0.83729}
159 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83077, 'val_kl_Loss_FC': 0.8826}
160 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82514, 'val_kl_Loss_FC': 0.9096}
161 not saved {'val_ReconOut_gen': 0.00161, 'val_ReconOut_ext': 0.00129, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.82043, 'val_kl_Loss_FC': 0.85233}
162 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.84581, 'val_kl_Loss_FC': 0.86924}
163 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.84036, 'val_kl_Loss_FC': 0.88499}
164 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82684, 'val_kl_Loss_FC': 0.88243}
165 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82331, 'val_kl_Loss_FC': 0.86608}
166 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83757, 'val_kl_Loss_FC': 0.85403}
167 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83371, 'val_kl_Loss_FC': 0.89388}
168 not saved {'val_ReconOut_gen': 0.00155, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.8285, 'val_kl_Loss_FC': 0.89702}
169 not saved {'val_ReconOut_gen': 0.00157, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81853, 'val_kl_Loss_FC': 0.85459}
170 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.85281, 'val_kl_Loss_FC': 0.91333}
171 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82417, 'val_kl_Loss_FC': 0.8548}
172 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82625, 'val_kl_Loss_FC': 0.87079}
173 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83669, 'val_kl_Loss_FC': 0.8881}
174 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82921, 'val_kl_Loss_FC': 0.87414}
175 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.8304, 'val_kl_Loss_FC': 0.86703}
176 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.81825, 'val_kl_Loss_FC': 0.88382}
177 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.85368, 'val_kl_Loss_FC': 0.84713}
178 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.8245, 'val_kl_Loss_FC': 0.84297}
179 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.82029, 'val_kl_Loss_FC': 0.85756}
180 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.83245, 'val_kl_Loss_FC': 0.83717}
181 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82106, 'val_kl_Loss_FC': 0.85366}
182 not saved {'val_ReconOut_gen': 0.00156, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82637, 'val_kl_Loss_FC': 0.86438}
183 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83582, 'val_kl_Loss_FC': 0.85449}
184 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82831, 'val_kl_Loss_FC': 0.84116}
185 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82181, 'val_kl_Loss_FC': 0.86761}
186 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83086, 'val_kl_Loss_FC': 0.86103}
187 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.84414, 'val_kl_Loss_FC': 0.88543}
188 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81199, 'val_kl_Loss_FC': 0.84693}
189 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82223, 'val_kl_Loss_FC': 0.85448}
190 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82541, 'val_kl_Loss_FC': 0.87257}
191 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82405, 'val_kl_Loss_FC': 0.85338}
192 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83149, 'val_kl_Loss_FC': 0.87568}
193 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83085, 'val_kl_Loss_FC': 0.8493}
194 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81687, 'val_kl_Loss_FC': 0.86873}
195 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81698, 'val_kl_Loss_FC': 0.83879}
196 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81961, 'val_kl_Loss_FC': 0.82461}
197 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82111, 'val_kl_Loss_FC': 0.84622}
198 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81079, 'val_kl_Loss_FC': 0.87179}
199 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82624, 'val_kl_Loss_FC': 0.85462}
200 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.80947, 'val_kl_Loss_FC': 0.8459}
201 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82697, 'val_kl_Loss_FC': 0.8874}
202 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82187, 'val_kl_Loss_FC': 0.8861}
203 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81095, 'val_kl_Loss_FC': 0.8333}
204 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82252, 'val_kl_Loss_FC': 0.89683}
205 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81483, 'val_kl_Loss_FC': 0.87031}
206 not saved {'val_ReconOut_gen': 0.00156, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.81233, 'val_kl_Loss_FC': 0.83698}
207 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.85731, 'val_kl_Loss_FC': 0.89821}
208 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.84534, 'val_kl_Loss_FC': 0.86141}
209 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.83943, 'val_kl_Loss_FC': 0.88598}
210 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.83326, 'val_kl_Loss_FC': 0.85479}
211 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00128, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82579, 'val_kl_Loss_FC': 0.82298}
212 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83243, 'val_kl_Loss_FC': 0.86027}
213 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00121, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82377, 'val_kl_Loss_FC': 0.89005}
214 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83757, 'val_kl_Loss_FC': 0.85813}
215 not saved {'val_ReconOut_gen': 0.00154, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.81157, 'val_kl_Loss_FC': 0.86944}
216 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83356, 'val_kl_Loss_FC': 0.87546}
217 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.81936, 'val_kl_Loss_FC': 0.85519}
218 not saved {'val_ReconOut_gen': 0.00147, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.86202, 'val_kl_Loss_FC': 0.87068}
219 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.83929, 'val_kl_Loss_FC': 0.88282}
220 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.84185, 'val_kl_Loss_FC': 0.88271}
221 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81799, 'val_kl_Loss_FC': 0.83329}
222 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.825, 'val_kl_Loss_FC': 0.84631}
223 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.81571, 'val_kl_Loss_FC': 0.8263}
224 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.8263, 'val_kl_Loss_FC': 0.87673}
225 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.8243, 'val_kl_Loss_FC': 0.86807}
226 not saved {'val_ReconOut_gen': 0.00156, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00074, 'val_kl_Loss_Z': 0.83563, 'val_kl_Loss_FC': 0.84332}
227 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.85327, 'val_kl_Loss_FC': 0.89191}
228 not saved {'val_ReconOut_gen': 0.0016, 'val_ReconOut_ext': 0.00128, 'val_FeatRecLoss': 0.00076, 'val_kl_Loss_Z': 0.81221, 'val_kl_Loss_FC': 0.81893}
229 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.8389, 'val_kl_Loss_FC': 0.85947}
230 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00121, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83855, 'val_kl_Loss_FC': 0.88168}
231 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82238, 'val_kl_Loss_FC': 0.8473}
232 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.81774, 'val_kl_Loss_FC': 0.84128}
233 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82276, 'val_kl_Loss_FC': 0.8499}
234 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.84492, 'val_kl_Loss_FC': 0.85829}
235 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83322, 'val_kl_Loss_FC': 0.8513}
236 not saved {'val_ReconOut_gen': 0.00155, 'val_ReconOut_ext': 0.00127, 'val_FeatRecLoss': 0.00075, 'val_kl_Loss_Z': 0.80298, 'val_kl_Loss_FC': 0.80915}
237 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82803, 'val_kl_Loss_FC': 0.82911}
238 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.81946, 'val_kl_Loss_FC': 0.87791}
239 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82206, 'val_kl_Loss_FC': 0.84404}
240 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82421, 'val_kl_Loss_FC': 0.86102}
241 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.80724, 'val_kl_Loss_FC': 0.83944}
242 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.83342, 'val_kl_Loss_FC': 0.8651}
243 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83718, 'val_kl_Loss_FC': 0.86648}
244 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83808, 'val_kl_Loss_FC': 0.86655}
245 not saved {'val_ReconOut_gen': 0.00153, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82368, 'val_kl_Loss_FC': 0.86985}
246 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.84482, 'val_kl_Loss_FC': 0.85944}
247 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83621, 'val_kl_Loss_FC': 0.86661}
248 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.81921, 'val_kl_Loss_FC': 0.83692}
249 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82543, 'val_kl_Loss_FC': 0.82908}
250 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00121, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82282, 'val_kl_Loss_FC': 0.88045}
251 not saved {'val_ReconOut_gen': 0.00159, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00075, 'val_kl_Loss_Z': 0.84054, 'val_kl_Loss_FC': 0.83933}
252 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.83851, 'val_kl_Loss_FC': 0.86752}
253 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.83286, 'val_kl_Loss_FC': 0.84157}
254 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.8236, 'val_kl_Loss_FC': 0.85653}
255 not saved {'val_ReconOut_gen': 0.00151, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.81801, 'val_kl_Loss_FC': 0.81891}
256 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.80788, 'val_kl_Loss_FC': 0.8227}
257 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00125, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82494, 'val_kl_Loss_FC': 0.83223}
258 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.82819, 'val_kl_Loss_FC': 0.84665}
259 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.83176, 'val_kl_Loss_FC': 0.88255}
260 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82835, 'val_kl_Loss_FC': 0.87201}
261 saved {'val_ReconOut_gen': 0.00147, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.82721, 'val_kl_Loss_FC': 0.87219}
262 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00121, 'val_FeatRecLoss': 0.00069, 'val_kl_Loss_Z': 0.83029, 'val_kl_Loss_FC': 0.87775}
263 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.82837, 'val_kl_Loss_FC': 0.84093}
264 not saved {'val_ReconOut_gen': 0.00152, 'val_ReconOut_ext': 0.00126, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.80361, 'val_kl_Loss_FC': 0.82264}
265 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.81937, 'val_kl_Loss_FC': 0.85551}
266 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.00072, 'val_kl_Loss_Z': 0.8135, 'val_kl_Loss_FC': 0.85653}
267 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00124, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.80524, 'val_kl_Loss_FC': 0.82262}
268 saved {'val_ReconOut_gen': 0.00147, 'val_ReconOut_ext': 0.00122, 'val_FeatRecLoss': 0.0007, 'val_kl_Loss_Z': 0.8186, 'val_kl_Loss_FC': 0.85645}
269 not saved {'val_ReconOut_gen': 0.00148, 'val_ReconOut_ext': 0.00121, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.81746, 'val_kl_Loss_FC': 0.86209}
270 not saved {'val_ReconOut_gen': 0.00149, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00071, 'val_kl_Loss_Z': 0.82641, 'val_kl_Loss_FC': 0.85607}
271 not saved {'val_ReconOut_gen': 0.0015, 'val_ReconOut_ext': 0.00123, 'val_FeatRecLoss': 0.00073, 'val_kl_Loss_Z': 0.83373, 'val_kl_Loss_FC': 0.84611}
