1 saved {'val_OrigRecLoss': 0.01179, 'val_FeatRecLoss': 0.00228, 'val_kl_Loss_Z': 1.02248, 'val_kl_Loss_FC': 0.0014, 'val_kl_Loss_TC': 0.00777, 'val_kl_Loss_DTC': 0.14384}
112 not saved {'val_OrigRecLoss': 0.00309, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.24124, 'val_kl_Loss_FC': 0.03783, 'val_kl_Loss_TC': 0.00036, 'val_kl_Loss_DTC': 0.00084}
113 not saved {'val_OrigRecLoss': 0.00293, 'val_FeatRecLoss': 0.00134, 'val_kl_Loss_Z': 0.23764, 'val_kl_Loss_FC': 0.03459, 'val_kl_Loss_TC': 0.00055, 'val_kl_Loss_DTC': 0.00131}
114 not saved {'val_OrigRecLoss': 0.0028, 'val_FeatRecLoss': 0.0017, 'val_kl_Loss_Z': 0.24558, 'val_kl_Loss_FC': 0.01449, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00223}
115 not saved {'val_OrigRecLoss': 0.00297, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.25387, 'val_kl_Loss_FC': 0.03406, 'val_kl_Loss_TC': 0.00058, 'val_kl_Loss_DTC': 0.00186}
116 not saved {'val_OrigRecLoss': 0.00277, 'val_FeatRecLoss': 0.00166, 'val_kl_Loss_Z': 0.23703, 'val_kl_Loss_FC': 0.01544, 'val_kl_Loss_TC': 0.00072, 'val_kl_Loss_DTC': 0.00109}
117 saved {'val_OrigRecLoss': 0.00274, 'val_FeatRecLoss': 0.00159, 'val_kl_Loss_Z': 0.21862, 'val_kl_Loss_FC': 0.01823, 'val_kl_Loss_TC': 0.00083, 'val_kl_Loss_DTC': 0.00121}
118 saved {'val_OrigRecLoss': 0.0027, 'val_FeatRecLoss': 0.00174, 'val_kl_Loss_Z': 0.1845, 'val_kl_Loss_FC': 0.01054, 'val_kl_Loss_TC': 0.00018, 'val_kl_Loss_DTC': 0.00331}
119 not saved {'val_OrigRecLoss': 0.00301, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.28244, 'val_kl_Loss_FC': 0.04566, 'val_kl_Loss_TC': 0.00076, 'val_kl_Loss_DTC': 0.00152}
120 saved {'val_OrigRecLoss': 0.00259, 'val_FeatRecLoss': 0.00203, 'val_kl_Loss_Z': 0.1868, 'val_kl_Loss_FC': 0.00311, 'val_kl_Loss_TC': 0.00029, 'val_kl_Loss_DTC': 0.00299}
121 not saved {'val_OrigRecLoss': 0.00284, 'val_FeatRecLoss': 0.00151, 'val_kl_Loss_Z': 0.2426, 'val_kl_Loss_FC': 0.02128, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00171}
122 not saved {'val_OrigRecLoss': 0.00285, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.26084, 'val_kl_Loss_FC': 0.03734, 'val_kl_Loss_TC': 0.00149, 'val_kl_Loss_DTC': 0.00108}
123 saved {'val_OrigRecLoss': 0.00252, 'val_FeatRecLoss': 0.00205, 'val_kl_Loss_Z': 0.15499, 'val_kl_Loss_FC': 0.0011, 'val_kl_Loss_TC': 0.00054, 'val_kl_Loss_DTC': 0.0067}
124 not saved {'val_OrigRecLoss': 0.00282, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.24278, 'val_kl_Loss_FC': 0.04127, 'val_kl_Loss_TC': 0.00111, 'val_kl_Loss_DTC': 0.00181}
125 saved {'val_OrigRecLoss': 0.00247, 'val_FeatRecLoss': 0.00208, 'val_kl_Loss_Z': 0.17485, 'val_kl_Loss_FC': 0.00054, 'val_kl_Loss_TC': 0.00064, 'val_kl_Loss_DTC': 0.00528}
126 not saved {'val_OrigRecLoss': 0.00298, 'val_FeatRecLoss': 0.00103, 'val_kl_Loss_Z': 0.29229, 'val_kl_Loss_FC': 0.05345, 'val_kl_Loss_TC': 0.00115, 'val_kl_Loss_DTC': 0.001}
127 not saved {'val_OrigRecLoss': 0.00249, 'val_FeatRecLoss': 0.0021, 'val_kl_Loss_Z': 0.15139, 'val_kl_Loss_FC': 0.00053, 'val_kl_Loss_TC': 0.00056, 'val_kl_Loss_DTC': 0.00754}
128 not saved {'val_OrigRecLoss': 0.00296, 'val_FeatRecLoss': 0.00103, 'val_kl_Loss_Z': 0.26611, 'val_kl_Loss_FC': 0.05359, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.00153}
129 not saved {'val_OrigRecLoss': 0.00272, 'val_FeatRecLoss': 0.00135, 'val_kl_Loss_Z': 0.26197, 'val_kl_Loss_FC': 0.03181, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.00119}
130 not saved {'val_OrigRecLoss': 0.00267, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.25311, 'val_kl_Loss_FC': 0.0385, 'val_kl_Loss_TC': 0.00023, 'val_kl_Loss_DTC': 0.0018}
131 not saved {'val_OrigRecLoss': 0.00277, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.30222, 'val_kl_Loss_FC': 0.04546, 'val_kl_Loss_TC': 0.00018, 'val_kl_Loss_DTC': 0.00097}
132 not saved {'val_OrigRecLoss': 0.0027, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.25973, 'val_kl_Loss_FC': 0.03684, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.0012}
133 not saved {'val_OrigRecLoss': 0.00274, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.25038, 'val_kl_Loss_FC': 0.03853, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.0016}
134 not saved {'val_OrigRecLoss': 0.00264, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.23047, 'val_kl_Loss_FC': 0.03564, 'val_kl_Loss_TC': 0.00122, 'val_kl_Loss_DTC': 0.00173}
135 saved {'val_OrigRecLoss': 0.00238, 'val_FeatRecLoss': 0.00203, 'val_kl_Loss_Z': 0.15449, 'val_kl_Loss_FC': 0.00141, 'val_kl_Loss_TC': 0.00072, 'val_kl_Loss_DTC': 0.00554}
136 not saved {'val_OrigRecLoss': 0.00257, 'val_FeatRecLoss': 0.00137, 'val_kl_Loss_Z': 0.21727, 'val_kl_Loss_FC': 0.03136, 'val_kl_Loss_TC': 0.00016, 'val_kl_Loss_DTC': 0.00093}
137 not saved {'val_OrigRecLoss': 0.00272, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.3005, 'val_kl_Loss_FC': 0.04341, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00356}
138 not saved {'val_OrigRecLoss': 0.00263, 'val_FeatRecLoss': 0.00135, 'val_kl_Loss_Z': 0.23551, 'val_kl_Loss_FC': 0.03492, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00161}
139 not saved {'val_OrigRecLoss': 0.00259, 'val_FeatRecLoss': 0.00135, 'val_kl_Loss_Z': 0.24339, 'val_kl_Loss_FC': 0.02834, 'val_kl_Loss_TC': 0.00135, 'val_kl_Loss_DTC': 0.0009}
140 not saved {'val_OrigRecLoss': 0.00241, 'val_FeatRecLoss': 0.00182, 'val_kl_Loss_Z': 0.17398, 'val_kl_Loss_FC': 0.00786, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00515}
141 not saved {'val_OrigRecLoss': 0.00266, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.24419, 'val_kl_Loss_FC': 0.03965, 'val_kl_Loss_TC': 0.00066, 'val_kl_Loss_DTC': 0.00163}
142 saved {'val_OrigRecLoss': 0.00237, 'val_FeatRecLoss': 0.0018, 'val_kl_Loss_Z': 0.17918, 'val_kl_Loss_FC': 0.01012, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00368}
143 not saved {'val_OrigRecLoss': 0.00272, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.21831, 'val_kl_Loss_FC': 0.04385, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00125}
144 not saved {'val_OrigRecLoss': 0.00255, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.25088, 'val_kl_Loss_FC': 0.04206, 'val_kl_Loss_TC': 0.00138, 'val_kl_Loss_DTC': 0.00145}
145 saved {'val_OrigRecLoss': 0.00229, 'val_FeatRecLoss': 0.00207, 'val_kl_Loss_Z': 0.1534, 'val_kl_Loss_FC': 0.00064, 'val_kl_Loss_TC': 0.00069, 'val_kl_Loss_DTC': 0.005}
146 not saved {'val_OrigRecLoss': 0.00261, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.22871, 'val_kl_Loss_FC': 0.04594, 'val_kl_Loss_TC': 0.0006, 'val_kl_Loss_DTC': 0.00115}
147 not saved {'val_OrigRecLoss': 0.00237, 'val_FeatRecLoss': 0.00176, 'val_kl_Loss_Z': 0.18094, 'val_kl_Loss_FC': 0.01164, 'val_kl_Loss_TC': 0.00036, 'val_kl_Loss_DTC': 0.00332}
148 not saved {'val_OrigRecLoss': 0.00255, 'val_FeatRecLoss': 0.00136, 'val_kl_Loss_Z': 0.22966, 'val_kl_Loss_FC': 0.03638, 'val_kl_Loss_TC': 0.00053, 'val_kl_Loss_DTC': 0.0009}
149 not saved {'val_OrigRecLoss': 0.00246, 'val_FeatRecLoss': 0.00152, 'val_kl_Loss_Z': 0.17888, 'val_kl_Loss_FC': 0.0234, 'val_kl_Loss_TC': 0.00056, 'val_kl_Loss_DTC': 0.00446}
150 not saved {'val_OrigRecLoss': 0.00246, 'val_FeatRecLoss': 0.00148, 'val_kl_Loss_Z': 0.23081, 'val_kl_Loss_FC': 0.02464, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.00184}
151 not saved {'val_OrigRecLoss': 0.00251, 'val_FeatRecLoss': 0.00134, 'val_kl_Loss_Z': 0.272, 'val_kl_Loss_FC': 0.03221, 'val_kl_Loss_TC': 0.00207, 'val_kl_Loss_DTC': 0.00333}
152 saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00204, 'val_kl_Loss_Z': 0.16902, 'val_kl_Loss_FC': 0.00058, 'val_kl_Loss_TC': 0.00055, 'val_kl_Loss_DTC': 0.00485}
153 not saved {'val_OrigRecLoss': 0.00253, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.21493, 'val_kl_Loss_FC': 0.03927, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00179}
154 not saved {'val_OrigRecLoss': 0.00258, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.24041, 'val_kl_Loss_FC': 0.04038, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.0031}
155 not saved {'val_OrigRecLoss': 0.0025, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.24424, 'val_kl_Loss_FC': 0.03792, 'val_kl_Loss_TC': 0.00053, 'val_kl_Loss_DTC': 0.00125}
156 not saved {'val_OrigRecLoss': 0.00232, 'val_FeatRecLoss': 0.00163, 'val_kl_Loss_Z': 0.21904, 'val_kl_Loss_FC': 0.01791, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00109}
157 not saved {'val_OrigRecLoss': 0.00248, 'val_FeatRecLoss': 0.00129, 'val_kl_Loss_Z': 0.27208, 'val_kl_Loss_FC': 0.03609, 'val_kl_Loss_TC': 0.00073, 'val_kl_Loss_DTC': 0.00125}
158 not saved {'val_OrigRecLoss': 0.00227, 'val_FeatRecLoss': 0.00175, 'val_kl_Loss_Z': 0.16609, 'val_kl_Loss_FC': 0.01092, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.00432}
159 not saved {'val_OrigRecLoss': 0.00251, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.22297, 'val_kl_Loss_FC': 0.04005, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00129}
160 not saved {'val_OrigRecLoss': 0.00243, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.23408, 'val_kl_Loss_FC': 0.03592, 'val_kl_Loss_TC': 0.00022, 'val_kl_Loss_DTC': 0.00091}
161 not saved {'val_OrigRecLoss': 0.00243, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.22916, 'val_kl_Loss_FC': 0.03848, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.00114}
162 not saved {'val_OrigRecLoss': 0.00245, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.21581, 'val_kl_Loss_FC': 0.03526, 'val_kl_Loss_TC': 0.00064, 'val_kl_Loss_DTC': 0.00198}
163 not saved {'val_OrigRecLoss': 0.00227, 'val_FeatRecLoss': 0.00172, 'val_kl_Loss_Z': 0.18056, 'val_kl_Loss_FC': 0.01184, 'val_kl_Loss_TC': 0.00073, 'val_kl_Loss_DTC': 0.00279}
164 not saved {'val_OrigRecLoss': 0.0023, 'val_FeatRecLoss': 0.00145, 'val_kl_Loss_Z': 0.19808, 'val_kl_Loss_FC': 0.02268, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00079}
165 not saved {'val_OrigRecLoss': 0.0025, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.24312, 'val_kl_Loss_FC': 0.04001, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00141}
166 not saved {'val_OrigRecLoss': 0.00233, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.22959, 'val_kl_Loss_FC': 0.0335, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00168}
167 not saved {'val_OrigRecLoss': 0.00251, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.24534, 'val_kl_Loss_FC': 0.04314, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00127}
168 not saved {'val_OrigRecLoss': 0.00242, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.2404, 'val_kl_Loss_FC': 0.04042, 'val_kl_Loss_TC': 0.00077, 'val_kl_Loss_DTC': 0.00092}
169 saved {'val_OrigRecLoss': 0.00216, 'val_FeatRecLoss': 0.00177, 'val_kl_Loss_Z': 0.16994, 'val_kl_Loss_FC': 0.00995, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.00324}
170 not saved {'val_OrigRecLoss': 0.00236, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.21114, 'val_kl_Loss_FC': 0.0365, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00175}
171 not saved {'val_OrigRecLoss': 0.00247, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.23896, 'val_kl_Loss_FC': 0.04278, 'val_kl_Loss_TC': 0.00044, 'val_kl_Loss_DTC': 0.00114}
172 not saved {'val_OrigRecLoss': 0.0022, 'val_FeatRecLoss': 0.0016, 'val_kl_Loss_Z': 0.21572, 'val_kl_Loss_FC': 0.02098, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00175}
173 not saved {'val_OrigRecLoss': 0.00239, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.29625, 'val_kl_Loss_FC': 0.04101, 'val_kl_Loss_TC': 0.00112, 'val_kl_Loss_DTC': 0.00179}
174 saved {'val_OrigRecLoss': 0.0021, 'val_FeatRecLoss': 0.00199, 'val_kl_Loss_Z': 0.16126, 'val_kl_Loss_FC': 0.00228, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00357}
175 not saved {'val_OrigRecLoss': 0.00234, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.21686, 'val_kl_Loss_FC': 0.0364, 'val_kl_Loss_TC': 0.00057, 'val_kl_Loss_DTC': 0.00106}
176 not saved {'val_OrigRecLoss': 0.00221, 'val_FeatRecLoss': 0.00159, 'val_kl_Loss_Z': 0.17637, 'val_kl_Loss_FC': 0.0187, 'val_kl_Loss_TC': 0.00049, 'val_kl_Loss_DTC': 0.00168}
177 not saved {'val_OrigRecLoss': 0.00227, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.193, 'val_kl_Loss_FC': 0.0336, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.00181}
178 not saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00137, 'val_kl_Loss_Z': 0.24248, 'val_kl_Loss_FC': 0.03206, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00181}
179 not saved {'val_OrigRecLoss': 0.00233, 'val_FeatRecLoss': 0.00132, 'val_kl_Loss_Z': 0.20793, 'val_kl_Loss_FC': 0.0347, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00102}
180 not saved {'val_OrigRecLoss': 0.00226, 'val_FeatRecLoss': 0.0013, 'val_kl_Loss_Z': 0.22433, 'val_kl_Loss_FC': 0.03804, 'val_kl_Loss_TC': 0.0007, 'val_kl_Loss_DTC': 0.00106}
181 not saved {'val_OrigRecLoss': 0.00214, 'val_FeatRecLoss': 0.00167, 'val_kl_Loss_Z': 0.17889, 'val_kl_Loss_FC': 0.01321, 'val_kl_Loss_TC': 0.00071, 'val_kl_Loss_DTC': 0.00333}
182 not saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00144, 'val_kl_Loss_Z': 0.19825, 'val_kl_Loss_FC': 0.02287, 'val_kl_Loss_TC': 0.00041, 'val_kl_Loss_DTC': 0.00088}
183 not saved {'val_OrigRecLoss': 0.00232, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.22804, 'val_kl_Loss_FC': 0.04847, 'val_kl_Loss_TC': 0.00017, 'val_kl_Loss_DTC': 0.00138}
184 not saved {'val_OrigRecLoss': 0.00225, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.21801, 'val_kl_Loss_FC': 0.03935, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00114}
185 not saved {'val_OrigRecLoss': 0.00235, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.22291, 'val_kl_Loss_FC': 0.04576, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00106}
186 not saved {'val_OrigRecLoss': 0.00225, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.22232, 'val_kl_Loss_FC': 0.03344, 'val_kl_Loss_TC': 0.00023, 'val_kl_Loss_DTC': 0.00108}
187 not saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.2107, 'val_kl_Loss_FC': 0.04207, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00115}
188 not saved {'val_OrigRecLoss': 0.00225, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.21812, 'val_kl_Loss_FC': 0.03794, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.00119}
189 not saved {'val_OrigRecLoss': 0.00229, 'val_FeatRecLoss': 0.00117, 'val_kl_Loss_Z': 0.20741, 'val_kl_Loss_FC': 0.04313, 'val_kl_Loss_TC': 0.00045, 'val_kl_Loss_DTC': 0.00224}
190 not saved {'val_OrigRecLoss': 0.00214, 'val_FeatRecLoss': 0.00152, 'val_kl_Loss_Z': 0.21239, 'val_kl_Loss_FC': 0.02302, 'val_kl_Loss_TC': 0.00088, 'val_kl_Loss_DTC': 0.0019}
191 saved {'val_OrigRecLoss': 0.00206, 'val_FeatRecLoss': 0.0017, 'val_kl_Loss_Z': 0.17306, 'val_kl_Loss_FC': 0.01239, 'val_kl_Loss_TC': 0.0002, 'val_kl_Loss_DTC': 0.00208}
192 not saved {'val_OrigRecLoss': 0.00228, 'val_FeatRecLoss': 0.0012, 'val_kl_Loss_Z': 0.28149, 'val_kl_Loss_FC': 0.04195, 'val_kl_Loss_TC': 0.00048, 'val_kl_Loss_DTC': 0.00102}
193 not saved {'val_OrigRecLoss': 0.00208, 'val_FeatRecLoss': 0.00158, 'val_kl_Loss_Z': 0.21303, 'val_kl_Loss_FC': 0.02211, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.0009}
194 not saved {'val_OrigRecLoss': 0.00239, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.23081, 'val_kl_Loss_FC': 0.04375, 'val_kl_Loss_TC': 0.0002, 'val_kl_Loss_DTC': 0.00088}
195 not saved {'val_OrigRecLoss': 0.00227, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.21611, 'val_kl_Loss_FC': 0.03798, 'val_kl_Loss_TC': 0.00046, 'val_kl_Loss_DTC': 0.00142}
196 not saved {'val_OrigRecLoss': 0.00213, 'val_FeatRecLoss': 0.00147, 'val_kl_Loss_Z': 0.22178, 'val_kl_Loss_FC': 0.02849, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.0015}
197 not saved {'val_OrigRecLoss': 0.00219, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.26206, 'val_kl_Loss_FC': 0.04076, 'val_kl_Loss_TC': 0.00131, 'val_kl_Loss_DTC': 0.00155}
198 saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00201, 'val_kl_Loss_Z': 0.14159, 'val_kl_Loss_FC': 0.00148, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.00796}
199 not saved {'val_OrigRecLoss': 0.00229, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.21091, 'val_kl_Loss_FC': 0.04405, 'val_kl_Loss_TC': 0.00036, 'val_kl_Loss_DTC': 0.00167}
200 not saved {'val_OrigRecLoss': 0.00226, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.20919, 'val_kl_Loss_FC': 0.04042, 'val_kl_Loss_TC': 0.00054, 'val_kl_Loss_DTC': 0.00089}
201 not saved {'val_OrigRecLoss': 0.0021, 'val_FeatRecLoss': 0.00162, 'val_kl_Loss_Z': 0.17532, 'val_kl_Loss_FC': 0.0164, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00292}
202 not saved {'val_OrigRecLoss': 0.0023, 'val_FeatRecLoss': 0.00128, 'val_kl_Loss_Z': 0.21695, 'val_kl_Loss_FC': 0.03359, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00119}
203 not saved {'val_OrigRecLoss': 0.00236, 'val_FeatRecLoss': 0.00116, 'val_kl_Loss_Z': 0.21645, 'val_kl_Loss_FC': 0.04394, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00074}
204 not saved {'val_OrigRecLoss': 0.00226, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.29368, 'val_kl_Loss_FC': 0.04283, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00367}
205 not saved {'val_OrigRecLoss': 0.00219, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.23531, 'val_kl_Loss_FC': 0.04221, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00085}
206 not saved {'val_OrigRecLoss': 0.00217, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.23345, 'val_kl_Loss_FC': 0.03747, 'val_kl_Loss_TC': 0.00025, 'val_kl_Loss_DTC': 0.00077}
207 not saved {'val_OrigRecLoss': 0.00219, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.23647, 'val_kl_Loss_FC': 0.04247, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.0014}
208 not saved {'val_OrigRecLoss': 0.00217, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.22104, 'val_kl_Loss_FC': 0.04097, 'val_kl_Loss_TC': 0.00046, 'val_kl_Loss_DTC': 0.00124}
209 not saved {'val_OrigRecLoss': 0.00207, 'val_FeatRecLoss': 0.0015, 'val_kl_Loss_Z': 0.20489, 'val_kl_Loss_FC': 0.02512, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00145}
210 not saved {'val_OrigRecLoss': 0.00217, 'val_FeatRecLoss': 0.0012, 'val_kl_Loss_Z': 0.20059, 'val_kl_Loss_FC': 0.04289, 'val_kl_Loss_TC': 0.00032, 'val_kl_Loss_DTC': 0.00135}
211 not saved {'val_OrigRecLoss': 0.0022, 'val_FeatRecLoss': 0.00127, 'val_kl_Loss_Z': 0.279, 'val_kl_Loss_FC': 0.03808, 'val_kl_Loss_TC': 0.00098, 'val_kl_Loss_DTC': 0.00115}
212 saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00188, 'val_kl_Loss_Z': 0.15077, 'val_kl_Loss_FC': 0.00461, 'val_kl_Loss_TC': 0.00052, 'val_kl_Loss_DTC': 0.00621}
213 not saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.2229, 'val_kl_Loss_FC': 0.04106, 'val_kl_Loss_TC': 0.00063, 'val_kl_Loss_DTC': 0.00076}
214 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00165, 'val_kl_Loss_Z': 0.17475, 'val_kl_Loss_FC': 0.01426, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00275}
215 not saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.20014, 'val_kl_Loss_FC': 0.04524, 'val_kl_Loss_TC': 0.00022, 'val_kl_Loss_DTC': 0.00109}
216 not saved {'val_OrigRecLoss': 0.0022, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.19475, 'val_kl_Loss_FC': 0.04165, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00286}
217 not saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.19226, 'val_kl_Loss_FC': 0.03798, 'val_kl_Loss_TC': 0.00044, 'val_kl_Loss_DTC': 0.00114}
218 not saved {'val_OrigRecLoss': 0.00218, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.20381, 'val_kl_Loss_FC': 0.03943, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00145}
219 not saved {'val_OrigRecLoss': 0.00223, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.2425, 'val_kl_Loss_FC': 0.04574, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00119}
220 not saved {'val_OrigRecLoss': 0.00227, 'val_FeatRecLoss': 0.0012, 'val_kl_Loss_Z': 0.34693, 'val_kl_Loss_FC': 0.04051, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00217}
221 not saved {'val_OrigRecLoss': 0.00218, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.26342, 'val_kl_Loss_FC': 0.04464, 'val_kl_Loss_TC': 0.00057, 'val_kl_Loss_DTC': 0.00127}
222 not saved {'val_OrigRecLoss': 0.00203, 'val_FeatRecLoss': 0.00159, 'val_kl_Loss_Z': 0.18954, 'val_kl_Loss_FC': 0.01649, 'val_kl_Loss_TC': 0.00071, 'val_kl_Loss_DTC': 0.00123}
